Bank of England | Database,,,,
Date,"Forward exchange rate, 1 month, US$ into Sterling                          XUDLDS1","Forward exchange rate, 3 month, US$ into Sterling                          XUDLDS3","Forward exchange rate, 6 month, US$ into Sterling                          XUDLDS6","Forward exchange rate, 12 month, US$ into Sterling                          XUDLDSY"
31 Dec 82,1.6161,1.6135,1.6114,1.6085
30 Dec 82,1.6205,1.6182,1.6158,1.613
29 Dec 82,1.6234,1.6208,1.6177,1.6155
24 Dec 82,1.6042,1.601,1.5976,1.5953
23 Dec 82,1.5939,1.5911,1.5875,1.585
22 Dec 82,1.6094,1.6059,1.6029,1.601
21 Dec 82,1.607,1.6041,1.6013,1.5981
20 Dec 82,1.613,1.6105,1.6091,1.6092
17 Dec 82,1.6152,1.6127,1.6118,1.612
16 Dec 82,1.6193,1.6168,1.6163,1.6172
15 Dec 82,1.6115,1.6095,1.6093,1.6107
14 Dec 82,1.6179,1.6158,1.6154,1.6171
13 Dec 82,1.6031,1.6013,1.6015,1.603
10 Dec 82,1.6142,1.6123,1.6121,1.6143
09 Dec 82,1.6098,1.6078,1.6074,1.6098
08 Dec 82,1.6231,1.6207,1.6202,1.6218
07 Dec 82,1.6261,1.6244,1.6242,1.6264
06 Dec 82,1.6261,1.6255,1.6266,1.6315
03 Dec 82,1.6378,1.6377,1.64,1.6465
02 Dec 82,1.6311,1.6314,1.6343,1.6411
01 Dec 82,1.6293,1.6296,1.6326,1.6392
30 Nov 82,1.6136,1.6136,1.6154,1.6204
29 Nov 82,1.6048,1.6047,1.6056,1.6099
26 Nov 82,1.5956,1.5957,1.5968,1.6003
25 Nov 82,1.5846,1.5857,1.5886,1.5947
24 Nov 82,1.5994,1.6013,1.6048,1.6134
23 Nov 82,1.5939,1.596,1.5994,1.6086
22 Nov 82,1.5944,1.5964,1.6001,1.6097
19 Nov 82,1.6218,1.6241,1.6279,1.6396
18 Nov 82,1.6025,1.6052,1.61,1.6216
17 Nov 82,1.6012,1.6041,1.6083,1.62
16 Nov 82,1.6261,1.6294,1.6347,1.6477
15 Nov 82,1.6336,1.6367,1.6421,1.6541
12 Nov 82,1.6518,1.6545,1.6587,1.6704
11 Nov 82,1.6561,1.6585,1.6629,1.6743
10 Nov 82,1.6661,1.6684,1.6725,1.6837
09 Nov 82,1.6583,1.6609,1.6651,1.6762
08 Nov 82,1.655,1.6576,1.6618,1.6727
05 Nov 82,1.6641,1.6666,1.6708,1.6821
04 Nov 82,1.6696,1.6723,1.6767,1.6874
03 Nov 82,1.6795,1.6819,1.6858,1.6959
02 Nov 82,1.6821,1.6847,1.689,1.6997
01 Nov 82,1.678,1.6806,1.6848,1.6957
29 Oct 82,1.6766,1.6791,1.6834,1.6943
28 Oct 82,1.6757,1.6785,1.6832,1.6846
27 Oct 82,1.6851,1.6877,1.6922,1.7028
26 Oct 82,1.6863,1.6896,1.6947,1.7057
25 Oct 82,1.6801,1.6833,1.6886,1.7001
22 Oct 82,1.6976,1.7001,1.7041,1.7147
21 Oct 82,1.6954,1.698,1.7019,1.7123
20 Oct 82,1.6958,1.6987,1.7029,1.7134
19 Oct 82,1.7076,1.7105,1.7144,1.7258
18 Oct 82,1.7093,1.7125,1.7166,1.7285
15 Oct 82,1.7024,1.706,1.7105,1.723
14 Oct 82,1.7105,1.7139,1.7179,1.7302
13 Oct 82,1.715,1.7184,1.7229,1.7352
12 Oct 82,1.726,1.7283,1.7323,1.7436
11 Oct 82,1.7174,1.7199,1.7242,1.7388
08 Oct 82,1.7151,1.7181,1.7233,1.74
07 Oct 82,1.7019,1.7049,1.7123,1.729
06 Oct 82,1.6945,1.6985,1.707,1.7243
05 Oct 82,1.6868,1.6909,1.6999,1.7172
04 Oct 82,1.6852,1.6889,1.6977,1.7157
01 Oct 82,1.6982,1.7022,1.7102,1.7283
30 Sep 82,1.6954,1.6995,1.7079,1.7262
29 Sep 82,1.6978,1.7017,1.7099,1.7276
28 Sep 82,1.6967,1.7003,1.7103,1.7289
27 Sep 82,1.7025,1.7063,1.7152,1.7327
24 Sep 82,1.7064,1.71,1.719,1.7373
23 Sep 82,1.7122,1.7159,1.7249,1.7437
22 Sep 82,1.7165,1.7199,1.7283,1.7476
21 Sep 82,1.711,1.7151,1.7251,1.7446
20 Sep 82,1.7162,1.7203,1.7303,1.75
17 Sep 82,1.7141,1.7185,1.7292,1.7493
16 Sep 82,1.7063,1.7108,1.7218,1.7413
15 Sep 82,1.7148,1.7188,1.7289,1.7487
14 Sep 82,1.7103,1.7151,1.7262,1.7466
13 Sep 82,1.7051,1.7102,1.723,1.7428
10 Sep 82,1.7157,1.7203,1.7323,1.7507
09 Sep 82,1.7231,1.7268,1.737,1.7547
08 Sep 82,1.7197,1.7231,1.5945,1.5914
07 Sep 82,1.7432,1.7464,1.7563,1.7753
06 Sep 82,1.7245,1.728,1.7383,1.7576
03 Sep 82,1.735,1.7381,1.748,1.7681
02 Sep 82,1.7351,1.7381,1.7484,1.768
01 Sep 82,1.7226,1.7259,1.7363,1.7565
31 Aug 82,1.7168,1.7206,1.7308,1.7503
27 Aug 82,1.7395,1.7436,1.7535,1.7737
26 Aug 82,1.768,1.77,1.7778,1.7955
25 Aug 82,1.7702,1.7726,1.7792,1.797
24 Aug 82,1.7546,1.7559,1.7634,1.7808
23 Aug 82,1.739,1.7399,1.747,1.7658
20 Aug 82,1.7378,1.7382,1.7444,1.7617
19 Aug 82,1.72,1.7212,1.7283,1.7451
18 Aug 82,1.7299,1.7307,1.7367,1.752
17 Aug 82,1.7042,1.7068,1.7164,1.736
16 Aug 82,1.7028,1.705,1.7164,1.7353
13 Aug 82,1.7023,1.7064,1.7184,1.7395
12 Aug 82,1.6991,1.7043,1.7174,1.7377
11 Aug 82,1.6978,1.7027,1.7155,1.7362
10 Aug 82,1.7101,1.7149,1.7279,1.7485
09 Aug 82,1.6944,1.7009,1.7154,1.7365
06 Aug 82,1.712,1.7182,1.7314,1.752
05 Aug 82,1.7169,1.7221,1.7353,1.756
04 Aug 82,1.7334,1.7381,1.7502,1.7702
03 Aug 82,1.7525,1.7562,1.767,1.7861
02 Aug 82,1.7496,1.7532,1.7641,1.7805
30 Jul 82,1.7414,1.7468,1.7585,1.7772
29 Jul 82,1.7432,1.7497,1.7627,1.781
28 Jul 82,1.7493,1.7549,1.7678,1.7851
27 Jul 82,1.7545,1.7602,1.7735,1.7901
26 Jul 82,1.7615,1.7664,1.7777,1.7935
23 Jul 82,1.7597,1.7649,1.7755,1.7905
22 Jul 82,1.7456,1.7525,1.7631,1.779
21 Jul 82,1.7456,1.7518,1.762,1.7781
20 Jul 82,1.7346,1.7415,1.7512,1.7665
19 Jul 82,1.7422,1.7483,1.7582,1.775
16 Jul 82,1.7208,1.7278,1.7391,1.7585
15 Jul 82,1.7212,1.729,1.7414,1.7603
14 Jul 82,1.726,1.734,1.7464,1.7645
13 Jul 82,1.7296,1.7377,1.7505,1.769
12 Jul 82,1.7397,1.7465,1.7581,1.776
09 Jul 82,1.729,1.7381,1.7523,1.7727
08 Jul 82,1.7151,1.725,1.7408,1.7622
07 Jul 82,1.7129,1.7239,1.7398,1.7612
06 Jul 82,1.7292,1.7385,1.7524,1.7727
05 Jul 82,1.7362,1.745,1.7592,1.7788
02 Jul 82,1.7375,1.7471,1.7611,1.7812
01 Jul 82,1.7387,1.748,1.7619,1.7817
30 Jun 82,1.7469,1.7557,1.7686,1.789
29 Jun 82,1.734,1.7441,1.7591,1.7785
28 Jun 82,1.7246,1.7355,1.7505,1.7718
25 Jun 82,1.7299,1.7412,1.7568,1.777
24 Jun 82,1.7452,1.7552,1.7699,1.7898
23 Jun 82,1.736,1.7457,1.7605,1.7805
22 Jun 82,1.7463,1.7557,1.7696,1.789
21 Jun 82,1.726,1.7362,1.7509,1.7715
18 Jun 82,1.7434,1.7535,1.7678,1.7875
17 Jun 82,1.7464,1.7563,1.7691,1.7892
16 Jun 82,1.7603,1.769,1.7812,1.7992
15 Jun 82,1.7653,1.7741,1.7867,1.804
14 Jun 82,1.7681,1.7753,1.7867,1.8025
11 Jun 82,1.7752,1.7811,1.7913,1.8061
10 Jun 82,1.766,1.7724,1.7825,1.798
09 Jun 82,1.7786,1.7857,1.7964,1.8119
08 Jun 82,1.7849,1.7925,1.8039,1.8175
07 Jun 82,1.7924,1.7994,1.8096,1.823
04 Jun 82,1.7977,1.8042,1.8134,1.826
03 Jun 82,1.7979,1.8033,1.812,1.8241
02 Jun 82,1.7899,1.7952,1.804,1.8145
01 Jun 82,1.7898,1.7942,1.8013,1.8098
28 May 82,1.7948,1.799,1.8048,1.813
27 May 82,1.8,1.8038,1.8093,1.8167
26 May 82,1.8027,1.8064,1.8114,1.818
25 May 82,1.8076,1.8115,1.8169,1.8236
24 May 82,1.8079,1.8112,1.8159,1.8225
21 May 82,1.7965,1.7989,1.8034,1.8085
20 May 82,1.7806,1.7837,1.7885,1.7945
19 May 82,1.8011,1.805,1.8104,1.8177
18 May 82,1.8111,1.8152,1.8208,1.8285
17 May 82,1.8255,1.8296,1.8349,1.8427
14 May 82,1.8255,1.8301,1.8356,1.844
13 May 82,1.8322,1.8366,1.8422,1.8506
12 May 82,1.8418,1.8462,1.8515,1.86
11 May 82,1.8353,1.8394,1.8442,1.8518
10 May 82,1.8396,1.8433,1.8477,1.8556
07 May 82,1.8307,1.8346,1.8389,1.8475
06 May 82,1.8237,1.8282,1.8334,1.8438
05 May 82,1.8069,1.8111,1.816,1.8254
04 May 82,1.8058,1.8099,1.8154,1.825
30 Apr 82,1.7999,1.8029,1.8065,1.8146
29 Apr 82,1.7964,1.801,1.8056,1.8135
28 Apr 82,1.7863,1.7901,1.7946,1.802
27 Apr 82,1.777,1.7804,1.7851,1.792
26 Apr 82,1.7788,1.7819,1.786,1.7922
23 Apr 82,1.7753,1.7798,1.7847,1.7917
22 Apr 82,1.7785,1.783,1.7882,1.7955
21 Apr 82,1.7742,1.7782,1.7831,1.7905
20 Apr 82,1.7736,1.7783,1.7836,1.792
19 Apr 82,1.7646,1.769,1.774,1.7818
16 Apr 82,1.7668,1.7715,1.7775,1.7855
15 Apr 82,1.7591,1.7636,1.77,1.7793
14 Apr 82,1.7693,1.7738,1.7805,1.7904
13 Apr 82,1.7666,1.771,1.7773,1.788
08 Apr 82,1.7609,1.7659,1.7729,1.7835
07 Apr 82,1.7677,1.7727,1.779,1.7895
06 Apr 82,1.7514,1.7547,1.7607,1.7695
05 Apr 82,1.7716,1.7769,1.752,1.7953
02 Apr 82,1.7912,1.7971,1.8052,1.8167
01 Apr 82,1.7897,1.7949,1.8025,1.8124
31 Mar 82,1.7866,1.7925,1.8008,1.8125
30 Mar 82,1.7859,1.7918,1.8009,1.8124
29 Mar 82,1.7838,1.7905,1.7998,1.811
26 Mar 82,1.7894,1.7955,1.8038,1.815
25 Mar 82,1.8046,1.8099,1.817,1.8272
24 Mar 82,1.8102,1.8145,1.821,1.831
23 Mar 82,1.8056,1.81,1.8169,1.8267
22 Mar 82,1.806,1.8106,1.8172,1.8273
19 Mar 82,1.8055,1.8105,1.8181,1.8292
18 Mar 82,1.812,1.8167,1.8237,1.8344
17 Mar 82,1.8112,1.8162,1.8235,1.835
16 Mar 82,1.808,1.8136,1.8228,1.8338
15 Mar 82,1.8064,1.8117,1.8204,1.8318
12 Mar 82,1.8009,1.806,1.8148,1.8271
11 Mar 82,1.813,1.8182,1.8262,1.837
10 Mar 82,1.8106,1.8156,1.8234,1.834
09 Mar 82,1.8121,1.8162,1.8232,1.8335
08 Mar 82,1.8267,1.8303,1.8358,1.8458
05 Mar 82,1.8399,1.8432,1.849,1.8587
04 Mar 82,1.828,1.8314,1.8375,1.8474
03 Mar 82,1.824,1.8276,1.834,1.8453
02 Mar 82,1.8187,1.8224,1.828,1.8382
01 Mar 82,1.8225,1.8265,1.8321,1.841
26 Feb 82,1.8237,1.8284,1.8343,1.8442
25 Feb 82,1.8326,1.8369,1.8418,1.852
24 Feb 82,1.8293,1.8332,1.8386,1.848
23 Feb 82,1.8365,1.8405,1.8455,1.8545
22 Feb 82,1.8516,1.8552,1.8597,1.868
19 Feb 82,1.8538,1.8581,1.8623,1.8698
18 Feb 82,1.8449,1.8502,1.8566,1.8688
17 Feb 82,1.8431,1.8493,1.8565,1.8708
16 Feb 82,1.8364,1.843,1.8507,1.8655
15 Feb 82,1.836,1.8425,1.8507,1.8647
12 Feb 82,1.8444,1.85,1.8578,1.868
11 Feb 82,1.8542,1.8595,1.8666,1.877
10 Feb 82,1.8518,1.8571,1.8641,1.8751
09 Feb 82,1.847,1.8526,1.8602,1.8714
08 Feb 82,1.8624,1.8666,1.8731,1.8819
05 Feb 82,1.8614,1.8654,1.8699,1.8773
04 Feb 82,1.8635,1.8676,1.8729,1.8806
03 Feb 82,1.8654,1.8697,1.8755,1.8823
02 Feb 82,1.8702,1.8749,1.8795,1.8875
01 Feb 82,1.8682,1.872,1.8792,1.8855
29 Jan 82,1.8837,1.8848,1.889,1.8945
28 Jan 82,1.8747,1.8772,1.8827,1.8882
27 Jan 82,1.8751,1.878,1.8833,1.8893
26 Jan 82,1.8611,1.8653,1.8727,1.8817
25 Jan 82,1.8522,1.857,1.8667,1.8747
22 Jan 82,1.8734,1.8757,1.8826,1.8902
21 Jan 82,1.888,1.8888,1.896,1.9017
20 Jan 82,1.885,1.8858,1.8914,1.8945
19 Jan 82,1.8931,1.8928,1.8948,1.8965
18 Jan 82,1.8723,1.8713,1.8723,1.8727
15 Jan 82,1.8695,1.8676,1.8681,1.868
14 Jan 82,1.8552,1.8531,1.8537,1.8533
13 Jan 82,1.8732,1.8706,1.8699,1.8695
12 Jan 82,1.879,1.8776,1.8777,1.877
11 Jan 82,1.8905,1.8873,1.8874,1.8865
08 Jan 82,1.9199,1.9159,1.9147,1.913
07 Jan 82,1.9129,1.909,1.9082,1.9062
06 Jan 82,1.9205,1.9159,1.9144,1.912
05 Jan 82,1.913,1.9088,1.9078,1.9055
04 Jan 82,1.9239,1.9188,1.9166,1.914
31 Dec 81,1.9081,1.9038,1.9029,1.901
30 Dec 81,1.9009,1.8971,1.8971,1.8948
29 Dec 81,1.887,1.882,1.8811,1.8785
24 Dec 81,1.8876,1.8826,1.8824,1.8795
23 Dec 81,1.8896,1.8849,1.8845,1.8814
22 Dec 81,1.8835,1.878,1.8778,1.8746
21 Dec 81,1.8769,1.8715,1.8706,1.8675
18 Dec 81,1.8709,1.8657,1.865,1.8635
17 Dec 81,1.8821,1.8768,1.8753,1.8735
16 Dec 81,1.8879,1.8816,1.8787,1.8765
15 Dec 81,1.8812,1.8759,1.8728,1.871
14 Dec 81,1.8558,1.8512,1.8495,1.848
11 Dec 81,1.8785,1.8735,1.8708,1.869
10 Dec 81,1.8919,1.886,1.8836,1.881
09 Dec 81,1.9193,1.9134,1.9087,1.9068
08 Dec 81,1.9263,1.9209,1.9165,1.9149
07 Dec 81,1.943,1.9372,1.9315,1.9297
04 Dec 81,1.9476,1.9416,1.9354,1.9338
03 Dec 81,1.9313,1.9265,1.924,1.9223
02 Dec 81,1.9455,1.9389,1.9355,1.932
01 Dec 81,1.9411,1.9343,1.931,1.927
30 Nov 81,1.9539,1.9462,1.942,1.938
27 Nov 81,1.9496,1.9428,1.9397,1.937
26 Nov 81,1.9319,1.9248,1.9221,1.9193
25 Nov 81,1.931,1.9239,1.9207,1.957
24 Nov 81,1.9076,1.9022,1.8995,1.895
23 Nov 81,1.9093,1.9043,1.9014,1.899
20 Nov 81,1.9023,1.8971,1.895,1.8935
19 Nov 81,1.9081,1.9028,1.9008,1.8997
18 Nov 81,1.8977,1.8928,1.8912,1.89
17 Nov 81,1.8908,1.8861,1.8851,1.8837
16 Nov 81,1.9193,1.9161,1.9146,1.914
13 Nov 81,1.9103,1.9073,1.9055,1.9055
12 Nov 81,1.8907,1.8877,1.8862,1.8865
11 Nov 81,1.8821,1.8799,1.879,1.879
10 Nov 81,1.8722,1.87,1.8697,1.8703
09 Nov 81,1.8893,1.8874,1.8864,1.8875
06 Nov 81,1.8744,1.8732,1.8728,1.875
05 Nov 81,1.8781,1.8767,1.8765,1.8783
04 Nov 81,1.8752,1.8746,1.8745,1.8783
03 Nov 81,1.8697,1.8694,1.8694,1.8748
02 Nov 81,1.8676,1.8676,1.8675,1.8742
30 Oct 81,1.844,1.8439,1.8461,1.8532
29 Oct 81,1.8333,1.8335,1.8363,1.8448
28 Oct 81,1.8192,1.8193,1.8225,1.83
27 Oct 81,1.8131,1.8131,1.8161,1.8225
26 Oct 81,1.8052,1.8048,1.8071,1.8125
23 Oct 81,1.8215,1.8218,1.8242,1.8295
22 Oct 81,1.8114,1.8126,1.817,1.824
21 Oct 81,1.8181,1.8196,1.8246,1.831
20 Oct 81,1.8279,1.829,1.8334,1.8399
19 Oct 81,1.8426,1.844,1.8482,1.8557
16 Oct 81,1.8264,1.8285,1.8331,1.8387
15 Oct 81,1.8593,1.8611,1.8647,1.8705
14 Oct 81,1.8574,1.8602,1.8647,1.8702
13 Oct 81,1.8622,1.8642,1.8662,1.8715
12 Oct 81,1.882,1.8838,1.8861,1.8902
09 Oct 81,1.9,1.9028,1.9065,1.9117
08 Oct 81,1.8929,1.8948,1.8984,1.9022
07 Oct 81,1.8608,1.862,1.8628,1.8672
06 Oct 81,1.8423,1.8427,1.8455,1.8482
05 Oct 81,1.8523,1.8533,1.8547,1.8584
02 Oct 81,1.8258,1.8296,1.835,1.845
01 Oct 81,1.8324,1.8365,1.8429,1.8525
30 Sep 81,1.8116,1.8151,1.8223,1.8317
29 Sep 81,1.7953,1.7983,1.807,1.8177
28 Sep 81,1.7828,1.7867,1.7952,1.8047
25 Sep 81,1.7936,1.7996,1.8088,1.8222
24 Sep 81,1.7778,1.7845,1.7942,1.807
23 Sep 81,1.8237,1.8306,1.8397,1.8547
22 Sep 81,1.8434,1.8498,1.8578,1.871
21 Sep 81,1.847,1.8534,1.8609,1.8737
18 Sep 81,1.8344,1.8422,1.8538,1.87
17 Sep 81,1.851,1.8597,1.8726,1.8939
16 Sep 81,1.8465,1.856,1.8708,1.8922
15 Sep 81,1.8362,1.8457,1.8589,1.881
14 Sep 81,1.7898,1.8004,1.8154,1.842
11 Sep 81,1.7948,1.8072,1.8235,1.8505
10 Sep 81,1.8134,1.8267,1.8443,1.8725
09 Sep 81,1.7865,1.8002,1.8192,1.8485
08 Sep 81,1.8086,1.8218,1.8397,1.8688
07 Sep 81,1.8264,1.8411,1.8602,1.888
04 Sep 81,1.8529,1.8675,1.8865,1.9137
03 Sep 81,1.8552,1.87,1.89,1.9163
02 Sep 81,1.8471,1.8615,1.8816,1.9088
01 Sep 81,1.8456,1.8605,1.8808,1.9069
28 Aug 81,1.8525,1.8682,1.8866,1.913
27 Aug 81,1.8466,1.8628,1.8824,1.9072
26 Aug 81,1.8451,1.8625,1.8818,1.9077
25 Aug 81,1.8354,1.8517,1.8727,1.8967
24 Aug 81,1.8812,1.8944,1.914,1.937
21 Aug 81,1.8775,1.8892,1.9068,1.9305
20 Aug 81,1.8713,1.8848,1.9027,1.9264
19 Aug 81,1.8367,1.851,1.8702,1.8945
18 Aug 81,1.8348,1.8482,1.8678,1.8915
17 Aug 81,1.8298,1.8442,1.8627,1.887
14 Aug 81,1.8161,1.8293,1.8486,1.8732
13 Aug 81,1.8146,1.8285,1.8461,1.8705
12 Aug 81,1.8361,1.8486,1.8658,1.8885
11 Aug 81,1.7795,1.7915,1.8098,1.832
10 Aug 81,1.7766,1.7889,1.8081,1.829
07 Aug 81,1.8049,1.8167,1.8365,1.858
06 Aug 81,1.8048,1.8186,1.8384,1.8595
05 Aug 81,1.8116,1.8264,1.8471,1.8677
04 Aug 81,1.8153,1.829,1.8504,1.8718
03 Aug 81,1.8188,1.8308,1.8493,1.8665
31 Jul 81,1.8574,1.8674,1.8835,1.8997
30 Jul 81,1.8583,1.872,1.8887,1.906
28 Jul 81,1.867,1.8787,1.8963,1.9115
27 Jul 81,1.8811,1.8915,1.9079,1.9227
24 Jul 81,1.8723,1.8832,1.8994,1.9147
23 Jul 81,1.8652,1.8785,1.8975,1.9124
22 Jul 81,1.8641,1.8785,1.898,1.9137
21 Jul 81,1.8552,1.8696,1.8882,1.9035
20 Jul 81,1.8793,1.8924,1.909,1.922
17 Jul 81,1.8898,1.902,1.9158,1.9315
16 Jul 81,1.8923,1.9058,1.9219,1.936
15 Jul 81,1.892,1.9061,1.9207,1.9355
14 Jul 81,1.8742,1.8878,1.903,1.9167
13 Jul 81,1.9071,1.9203,1.9359,1.9504
10 Jul 81,1.9091,1.9213,1.937,1.9507
09 Jul 81,1.8897,1.904,1.9224,1.9358
08 Jul 81,1.9016,1.9166,1.9321,1.9449
07 Jul 81,1.9128,1.9265,1.9403,1.9537
06 Jul 81,1.9025,1.9159,1.9291,1.9435
03 Jul 81,1.906,1.9196,1.936,1.9507
02 Jul 81,1.9012,1.9167,1.9333,1.948
01 Jul 81,1.9142,1.9313,1.95,1.9657
30 Jun 81,1.9494,1.9647,1.9808,1.9941
29 Jun 81,1.9549,1.9706,1.9861,2
26 Jun 81,1.9616,1.9777,1.9962,2.0094
25 Jun 81,1.9639,1.9809,1.9978,2.0105
24 Jun 81,1.995,2.0115,2.026,2.0385
23 Jun 81,2.0124,2.029,2.0396,2.0524
22 Jun 81,1.9972,2.0132,2.0285,2.0417
19 Jun 81,1.975,1.9939,2.0117,2.0262
18 Jun 81,1.9862,2.0026,2.0181,2.031
17 Jun 81,2.0084,2.0226,2.039,2.0502
16 Jun 81,2.008,2.0234,2.0328,2.0467
15 Jun 81,2.0058,2.018,2.0268,2.038
12 Jun 81,1.9682,1.983,1.9927,2.0054
11 Jun 81,1.9616,1.977,1.988,2.0004
10 Jun 81,1.9758,1.9887,1.9967,2.0122
09 Jun 81,1.9545,1.9684,1.976,1.9897
08 Jun 81,1.9531,1.9633,1.9715,1.9855
05 Jun 81,1.9283,1.9415,1.9554,1.9732
04 Jun 81,1.9619,1.9776,1.9911,2.0112
03 Jun 81,2.0243,2.0421,2.058,2.0825
02 Jun 81,2.0513,2.0715,2.0871,2.1122
01 Jun 81,2.0722,2.0876,2.1013,2.1243
29 May 81,2.0805,2.0988,2.1135,2.1382
28 May 81,2.0789,2.099,2.1137,2.1382
27 May 81,2.0691,2.0911,2.107,2.1327
26 May 81,2.0823,2.1045,2.1207,2.1477
22 May 81,2.089,2.1119,2.1317,2.161
21 May 81,2.0875,2.1098,2.1302,2.1607
20 May 81,2.0908,2.1146,2.1356,2.163
19 May 81,2.101,2.1244,2.1426,2.1685
18 May 81,2.1077,2.1294,2.1482,2.174
15 May 81,2.0926,2.1173,2.1417,2.1725
14 May 81,2.0837,2.1106,2.1381,2.1705
13 May 81,2.0962,2.1225,2.1494,2.1845
12 May 81,2.1066,2.1337,2.1606,2.1937
11 May 81,2.1205,2.1441,2.1725,2.2052
08 May 81,2.1309,2.1547,2.1836,2.2192
07 May 81,2.1232,2.1486,2.1785,2.2137
06 May 81,2.129,2.1535,2.1837,2.222
05 May 81,2.1239,2.1485,2.1781,2.2157
01 May 81,2.1518,2.1703,2.1925,2.2225
30 Apr 81,2.1547,2.1686,2.191,2.2192
29 Apr 81,2.1511,2.1685,2.1915,2.2182
28 Apr 81,2.1614,2.178,2.198,2.2256
27 Apr 81,2.1735,2.1872,2.2082,2.2347
24 Apr 81,2.1758,2.1912,2.2121,2.2367
23 Apr 81,2.1903,2.2056,2.2261,2.2512
22 Apr 81,2.1853,2.2014,2.2203,2.2462
21 Apr 81,2.1667,2.1821,2.2031,2.2292
16 Apr 81,2.1609,2.175,2.1975,2.2232
15 Apr 81,2.1702,2.1853,2.2052,2.2302
14 Apr 81,2.1848,2.1994,2.2202,2.2447
13 Apr 81,2.1701,2.1851,2.2092,2.2358
10 Apr 81,2.1925,2.2057,2.2255,2.2495
09 Apr 81,2.1957,2.2086,2.2277,2.253
08 Apr 81,2.2153,2.228,2.2419,2.264
07 Apr 81,2.1911,2.2048,2.224,2.2485
06 Apr 81,2.1836,2.1932,2.2121,2.2347
03 Apr 81,2.2086,2.2178,2.2338,2.2545
02 Apr 81,2.2377,2.2461,2.2582,2.2792
01 Apr 81,2.2434,2.2514,2.2608,2.2822
31 Mar 81,2.2468,2.2554,2.2675,2.2905
30 Mar 81,2.243,2.2509,2.2657,2.291
27 Mar 81,2.2339,2.2436,2.2598,2.2835
26 Mar 81,2.2629,2.2723,2.2872,2.3097
25 Mar 81,2.2605,2.2705,2.2868,2.3083
24 Mar 81,2.2674,2.2779,2.292,2.3137
23 Mar 81,2.2531,2.2612,2.277,2.2965
20 Mar 81,2.2746,2.2798,2.2905,2.311
19 Mar 81,2.282,2.2876,2.2965,2.314
18 Mar 81,2.2744,2.2809,2.2898,2.3107
17 Mar 81,2.2575,2.266,2.2769,2.2977
16 Mar 81,2.2446,2.2512,2.264,2.281
13 Mar 81,2.2256,2.2349,2.2504,2.2767
12 Mar 81,2.2223,2.2327,2.2485,2.2764
11 Mar 81,2.2225,2.2335,2.251,2.279
10 Mar 81,2.221,2.2368,2.2545,2.2857
09 Mar 81,2.2196,2.2348,2.2567,2.2867
06 Mar 81,2.2017,2.2168,2.2415,2.2722
05 Mar 81,2.2079,2.2252,2.2501,2.2825
04 Mar 81,2.2009,2.2194,2.2446,2.276
03 Mar 81,2.2047,2.2257,2.2514,2.2837
02 Mar 81,2.1859,2.2055,2.2351,2.268
27 Feb 81,2.2087,2.2257,2.2532,2.2867
26 Feb 81,2.2309,2.2494,2.2757,2.3087
25 Feb 81,2.2302,2.2505,2.2772,2.3087
24 Feb 81,2.2348,2.2536,2.282,2.3147
23 Feb 81,2.2617,2.278,2.3042,2.3362
20 Feb 81,2.3287,2.343,2.3635,2.394
19 Feb 81,2.2812,2.2993,2.324,2.358
18 Feb 81,2.2826,2.2999,2.3277,2.3645
17 Feb 81,2.2694,2.29,2.32,2.3535
16 Feb 81,2.2644,2.2865,2.3205,2.357
13 Feb 81,2.2966,2.3181,2.3495,2.3855
12 Feb 81,2.3235,2.3445,2.3735,2.408
11 Feb 81,2.3409,2.3586,2.3856,2.4177
10 Feb 81,2.3432,2.3599,2.384,2.4102
09 Feb 81,2.3455,2.364,2.3863,2.4115
06 Feb 81,2.3377,2.3562,2.3786,2.4054
05 Feb 81,2.352,2.3693,2.3895,2.4145
04 Feb 81,2.3606,2.3775,2.3991,2.425
03 Feb 81,2.3421,2.3596,2.3805,2.4015
02 Feb 81,2.356,2.3717,2.3902,2.4095
30 Jan 81,2.3824,2.3984,2.4168,2.4375
29 Jan 81,2.4055,2.4229,2.4397,2.4575
28 Jan 81,2.4188,2.4348,2.4519,2.4672
27 Jan 81,2.4221,2.4384,2.4556,2.4711
26 Jan 81,2.4218,2.438,2.456,2.472
23 Jan 81,2.4192,2.4348,2.4543,2.4695
22 Jan 81,2.4218,2.4385,2.4547,2.465
21 Jan 81,2.4341,2.4488,2.4632,2.4745
20 Jan 81,2.4256,2.4425,2.4575,2.468
19 Jan 81,2.4234,2.44,2.4547,2.4632
16 Jan 81,2.4121,2.4268,2.442,2.4475
15 Jan 81,2.4146,2.4295,2.4413,2.4458
14 Jan 81,2.4059,2.4201,2.4318,2.4372
13 Jan 81,2.4008,2.4152,2.4284,2.4324
12 Jan 81,2.4116,2.4222,2.4323,2.4339
09 Jan 81,2.4136,2.4215,2.432,2.434
08 Jan 81,2.4153,2.421,2.4307,2.4322
07 Jan 81,2.4235,2.4306,2.435,2.4368
06 Jan 81,2.4325,2.4382,2.4419,2.4412
05 Jan 81,2.4221,2.4312,2.4295,2.4315
02 Jan 81,2.3915,2.4015,2.404,2.4045
31 Dec 80,2.401,2.412,2.416,2.4165
30 Dec 80,2.4025,2.4121,2.414,2.4145
29 Dec 80,2.354,2.386,2.3895,2.396
